Ordem de Recebimento,Notas Fiscais,Codigo Produto,Descrição,LOTE,HU,Id,Data de Fabricação,Data de Entrada,Local,Razão Social
24278,NF:28/Série:,12017969,1003ML CRS CHANCELLER V2 NF3B 00 0800,5114918010,5120982164,180867,28/07/2024 00:00:00,31/07/2024 20:57:49,B0350300,OWENS-ILLINOIS - SP
24278,NF:28/Série:,12017969,1003ML CRS CHANCELLER V2 NF3B 00 0800,5114917850,5120973336,180868,27/07/2024 00:00:00,31/07/2024 20:58:13,B0350300,OWENS-ILLINOIS - SP
24278,NF:28/Série:,12017969,1003ML CRS CHANCELLER V2 NF3B 00 0800,5114917850,5120973346,180869,27/07/2024 00:00:00,31/07/2024 20:58:36,B0350300,OWENS-ILLINOIS - SP
24278,NF:28/Série:,12017969,1003ML CRS CHANCELLER V2 NF3B 00 0800,5114917850,5120973340,180870,27/07/2024 00:00:00,31/07/2024 20:59:12,B0350300,OWENS-ILLINOIS - SP
24278,NF:28/Série:,12017969,1003ML CRS CHANCELLER V2 NF3B 00 0800,5114917850,5120973341,180871,27/07/2024 00:00:00,31/07/2024 20:59:38,B0350300,OWENS-ILLINOIS - SP
24278,NF:28/Série:,12017969,1003ML CRS CHANCELLER V2 NF3B 00 0800,5114917850,5120973338,180872,27/07/2024 00:00:00,31/07/2024 21:00:10,B0350300,OWENS-ILLINOIS - SP
24273,NF:1584390/Série:,12017969,1003ML CRS CHANCELLER V2 NF3B 00 0800,5114918200,5121017475,180981,29/07/2024 00:00:00,01/08/2024 01:34:52,B0360300,OWENS-ILLINOIS - SP
24273,NF:1584390/Série:,12017969,1003ML CRS CHANCELLER V2 NF3B 00 0800,5114918200,5121017478,180982,29/07/2024 00:00:00,01/08/2024 01:35:06,B0360300,OWENS-ILLINOIS - SP
24273,NF:1584390/Série:,12017969,1003ML CRS CHANCELLER V2 NF3B 00 0800,5114918200,5121007532,180983,29/07/2024 00:00:00,01/08/2024 01:35:17,B0360300,OWENS-ILLINOIS - SP
24273,NF:1584390/Série:,12017969,1003ML CRS CHANCELLER V2 NF3B 00 0800,5114918200,5121007531,180984,29/07/2024 00:00:00,01/08/2024 01:35:26,B0360300,OWENS-ILLINOIS - SP
24273,NF:1584390/Série:,12017969,1003ML CRS CHANCELLER V2 NF3B 00 0800,5114918200,5121017477,180985,29/07/2024 00:00:00,01/08/2024 01:36:44,B0540300,OWENS-ILLINOIS - SP
24273,NF:1584390/Série:,12017969,1003ML CRS CHANCELLER V2 NF3B 00 0800,5114918200,5121007528,180986,29/07/2024 00:00:00,01/08/2024 01:36:55,B0540300,OWENS-ILLINOIS - SP
24273,NF:1584390/Série:,12017969,1003ML CRS CHANCELLER V2 NF3B 00 0800,5114918200,5121007520,180987,29/07/2024 00:00:00,01/08/2024 01:37:23,B0540300,OWENS-ILLINOIS - SP
24273,NF:1584390/Série:,12017969,1003ML CRS CHANCELLER V2 NF3B 00 0800,5114918200,5121017472,180988,29/07/2024 00:00:00,01/08/2024 01:37:33,B0540300,OWENS-ILLINOIS - SP
24273,NF:1584390/Série:,12017969,1003ML CRS CHANCELLER V2 NF3B 00 0800,5114918200,5121007537,180989,29/07/2024 00:00:00,01/08/2024 01:37:41,B0540300,OWENS-ILLINOIS - SP
24273,NF:1584390/Série:,12017969,1003ML CRS CHANCELLER V2 NF3B 00 0800,5114918200,5121007533,180990,29/07/2024 00:00:00,01/08/2024 01:37:51,B0540300,OWENS-ILLINOIS - SP
24273,NF:1584390/Série:,12017969,1003ML CRS CHANCELLER V2 NF3B 00 0800,5114918200,5121007530,180991,29/07/2024 00:00:00,01/08/2024 01:38:09,B0540300,OWENS-ILLINOIS - SP
24273,NF:1584390/Série:,12017969,1003ML CRS CHANCELLER V2 NF3B 00 0800,5114918200,5121007529,180992,29/07/2024 00:00:00,01/08/2024 01:38:26,B0540300,OWENS-ILLINOIS - SP
24273,NF:1584390/Série:,12017969,1003ML CRS CHANCELLER V2 NF3B 00 0800,5114918200,5121007514,180993,29/07/2024 00:00:00,01/08/2024 01:38:37,B0540300,OWENS-ILLINOIS - SP
24273,NF:1584390/Série:,12017969,1003ML CRS CHANCELLER V2 NF3B 00 0800,5114918200,5121007519,180994,29/07/2024 00:00:00,01/08/2024 01:39:18,B0540300,OWENS-ILLINOIS - SP
24273,NF:1584390/Série:,12017969,1003ML CRS CHANCELLER V2 NF3B 00 0800,5114918200,5121007523,180995,29/07/2024 00:00:00,01/08/2024 01:39:28,B0540300,OWENS-ILLINOIS - SP
24273,NF:1584390/Série:,12017969,1003ML CRS CHANCELLER V2 NF3B 00 0800,5114918200,5121007524,180996,29/07/2024 00:00:00,01/08/2024 01:39:38,B0540300,OWENS-ILLINOIS - SP
24273,NF:1584390/Série:,12017969,1003ML CRS CHANCELLER V2 NF3B 00 0800,5114918200,5121007511,180997,29/07/2024 00:00:00,01/08/2024 01:39:47,B0540300,OWENS-ILLINOIS - SP
24273,NF:1584390/Série:,12017969,1003ML CRS CHANCELLER V2 NF3B 00 0800,5114918200,5121007512,180998,29/07/2024 00:00:00,01/08/2024 01:39:57,B0540300,OWENS-ILLINOIS - SP
24273,NF:1584390/Série:,12017969,1003ML CRS CHANCELLER V2 NF3B 00 0800,5114918200,5121007513,180999,29/07/2024 00:00:00,01/08/2024 01:40:07,B0540300,OWENS-ILLINOIS - SP
24273,NF:1584390/Série:,12017969,1003ML CRS CHANCELLER V2 NF3B 00 0800,5114918200,5121007517,181000,29/07/2024 00:00:00,01/08/2024 01:40:16,B0540300,OWENS-ILLINOIS - SP
24273,NF:1584390/Série:,12017969,1003ML CRS CHANCELLER V2 NF3B 00 0800,5114918200,5121007535,181001,29/07/2024 00:00:00,01/08/2024 01:40:25,B0540300,OWENS-ILLINOIS - SP
24273,NF:1584390/Série:,12017969,1003ML CRS CHANCELLER V2 NF3B 00 0800,5114918200,5121007527,181002,29/07/2024 00:00:00,01/08/2024 01:40:34,B0540300,OWENS-ILLINOIS - SP
24273,NF:1584390/Série:,12017969,1003ML CRS CHANCELLER V2 NF3B 00 0800,5114918200,5121007534,181003,29/07/2024 00:00:00,01/08/2024 01:41:39,B0540300,OWENS-ILLINOIS - SP
24273,NF:1584390/Série:,12017969,1003ML CRS CHANCELLER V2 NF3B 00 0800,5114918200,5121007518,181004,29/07/2024 00:00:00,01/08/2024 01:41:54,B0540300,OWENS-ILLINOIS - SP
24273,NF:1584390/Série:,12017969,1003ML CRS CHANCELLER V2 NF3B 00 0800,5114918200,5121007515,181005,29/07/2024 00:00:00,01/08/2024 01:42:03,B0540300,OWENS-ILLINOIS - SP
24273,NF:1584390/Série:,12017969,1003ML CRS CHANCELLER V2 NF3B 00 0800,5114918200,5121007536,181006,29/07/2024 00:00:00,01/08/2024 01:42:13,B0540300,OWENS-ILLINOIS - SP
24273,NF:1584390/Série:,12017969,1003ML CRS CHANCELLER V2 NF3B 00 0800,5114918200,5121007521,181007,29/07/2024 00:00:00,01/08/2024 01:42:24,B0540300,OWENS-ILLINOIS - SP
24273,NF:1584390/Série:,12017969,1003ML CRS CHANCELLER V2 NF3B 00 0800,5114918200,5121007494,181008,29/07/2024 00:00:00,01/08/2024 01:42:35,B0540300,OWENS-ILLINOIS - SP
24273,NF:1584390/Série:,12017969,1003ML CRS CHANCELLER V2 NF3B 00 0800,5114918200,5121007502,181009,29/07/2024 00:00:00,01/08/2024 01:42:45,B0540300,OWENS-ILLINOIS - SP
24273,NF:1584390/Série:,12017969,1003ML CRS CHANCELLER V2 NF3B 00 0800,5114918200,5121007516,181010,29/07/2024 00:00:00,01/08/2024 01:43:00,B0540300,OWENS-ILLINOIS - SP
24238,NF:1584126/Série:,12017969,1003ML CRS CHANCELLER V2 NF3B 00 0800,5114916240,5120702256,181017,20/07/2024 00:00:00,01/08/2024 06:46:00,E0070200,OWENS-ILLINOIS - SP
24238,NF:1584126/Série:,12017969,1003ML CRS CHANCELLER V2 NF3B 00 0800,5114916240,5120780123,181018,20/07/2024 00:00:00,01/08/2024 06:46:21,E0070200,OWENS-ILLINOIS - SP
24238,NF:1584126/Série:,12017969,1003ML CRS CHANCELLER V2 NF3B 00 0800,5114916240,5120702259,181019,18/07/2024 00:00:00,01/08/2024 06:46:41,E0070200,OWENS-ILLINOIS - SP
24238,NF:1584126/Série:,12017969,1003ML CRS CHANCELLER V2 NF3B 00 0800,5114916240,5120788547,181020,21/07/2024 00:00:00,01/08/2024 06:47:32,E0070200,OWENS-ILLINOIS - SP
24238,NF:1584126/Série:,12017969,1003ML CRS CHANCELLER V2 NF3B 00 0800,5114916240,5120780126,181021,20/06/2024 00:00:00,01/08/2024 06:47:50,E0070200,OWENS-ILLINOIS - SP
24238,NF:1584126/Série:,12017969,1003ML CRS CHANCELLER V2 NF3B 00 0800,5114916240,5120788544,181022,21/07/2024 00:00:00,01/08/2024 06:48:08,E0070200,OWENS-ILLINOIS - SP
24238,NF:1584126/Série:,12017969,1003ML CRS CHANCELLER V2 NF3B 00 0800,5114916240,5120788559,181023,21/07/2024 00:00:00,01/08/2024 06:48:33,E0070200,OWENS-ILLINOIS - SP
24238,NF:1584126/Série:,12017969,1003ML CRS CHANCELLER V2 NF3B 00 0800,5114916240,5120788550,181025,21/07/2024 00:00:00,01/08/2024 06:49:01,E0070200,OWENS-ILLINOIS - SP
24238,NF:1584126/Série:,12017969,1003ML CRS CHANCELLER V2 NF3B 00 0800,5114916240,5120702255,181026,18/07/2024 00:00:00,01/08/2024 06:49:21,E0070200,OWENS-ILLINOIS - SP
24238,NF:1584126/Série:,12017969,1003ML CRS CHANCELLER V2 NF3B 00 0800,5114916240,5120702258,181027,18/07/2024 00:00:00,01/08/2024 06:49:41,E0070200,OWENS-ILLINOIS - SP
24238,NF:1584126/Série:,12017969,1003ML CRS CHANCELLER V2 NF3B 00 0800,5114916240,5120780133,181028,20/07/2024 00:00:00,01/08/2024 06:49:56,E0070200,OWENS-ILLINOIS - SP
24213,NF: 1583987,12017969,1003ML CRS CHANCELLER V2 NF3B 00 0800,5114916240,5120788543,181076,20/07/2024 00:00:00,01/08/2024 07:35:03,B0220200,OWENS-ILLINOIS - SP
24282,NF:1584414/Série:,12017969,1003ML CRS CHANCELLER V2 NF3B 00 0800,5114918200,5121007484,181254,29/07/2024 00:00:00,01/08/2024 13:35:10,YG711,OWENS-ILLINOIS - SP
24282,NF:1584414/Série:,12017969,1003ML CRS CHANCELLER V2 NF3B 00 0800,5114918200,5121007482,181255,29/07/2024 00:00:00,01/08/2024 13:35:50,YG711,OWENS-ILLINOIS - SP
24282,NF:1584414/Série:,12017969,1003ML CRS CHANCELLER V2 NF3B 00 0800,5114918200,5121007481,181256,29/07/2024 00:00:00,01/08/2024 13:36:08,YG711,OWENS-ILLINOIS - SP
24282,NF:1584414/Série:,12017969,1003ML CRS CHANCELLER V2 NF3B 00 0800,5114918200,5121007488,181257,29/07/2024 00:00:00,01/08/2024 13:36:31,YG711,OWENS-ILLINOIS - SP
24282,NF:1584414/Série:,12017969,1003ML CRS CHANCELLER V2 NF3B 00 0800,5114918200,5121007483,181258,29/07/2024 00:00:00,01/08/2024 13:36:52,YG711,OWENS-ILLINOIS - SP
24282,NF:1584414/Série:,12017969,1003ML CRS CHANCELLER V2 NF3B 00 0800,5114918200,5121007487,181259,29/07/2024 00:00:00,01/08/2024 13:37:04,YG711,OWENS-ILLINOIS - SP
24282,NF:1584414/Série:,12017969,1003ML CRS CHANCELLER V2 NF3B 00 0800,5114918200,5121007485,181260,29/07/2024 00:00:00,01/08/2024 13:37:21,YG711,OWENS-ILLINOIS - SP
24282,NF:1584414/Série:,12017969,1003ML CRS CHANCELLER V2 NF3B 00 0800,5114918200,5121007493,181261,29/07/2024 00:00:00,01/08/2024 13:37:34,YG711,OWENS-ILLINOIS - SP
24282,NF:1584414/Série:,12017969,1003ML CRS CHANCELLER V2 NF3B 00 0800,5114918200,5121007492,181262,29/07/2024 00:00:00,01/08/2024 13:37:49,YG711,OWENS-ILLINOIS - SP
24282,NF:1584414/Série:,12017969,1003ML CRS CHANCELLER V2 NF3B 00 0800,5114918200,5121007491,181263,29/07/2024 00:00:00,01/08/2024 13:38:01,YG711,OWENS-ILLINOIS - SP
24282,NF:1584414/Série:,12017969,1003ML CRS CHANCELLER V2 NF3B 00 0800,5114918200,5121007497,181264,29/07/2024 00:00:00,01/08/2024 13:38:15,YG711,OWENS-ILLINOIS - SP
24282,NF:1584414/Série:,12017969,1003ML CRS CHANCELLER V2 NF3B 00 0800,5114918200,5121007498,181265,29/07/2024 00:00:00,01/08/2024 13:38:28,YG711,OWENS-ILLINOIS - SP
24282,NF:1584414/Série:,12017969,1003ML CRS CHANCELLER V2 NF3B 00 0800,5114918200,5121007490,181266,29/07/2024 00:00:00,01/08/2024 13:38:51,YG711,OWENS-ILLINOIS - SP
24282,NF:1584414/Série:,12017969,1003ML CRS CHANCELLER V2 NF3B 00 0800,5114918200,5121007510,181267,29/07/2024 00:00:00,01/08/2024 13:39:07,YG711,OWENS-ILLINOIS - SP
24282,NF:1584414/Série:,12017969,1003ML CRS CHANCELLER V2 NF3B 00 0800,5114918200,5121007499,181268,29/07/2024 00:00:00,01/08/2024 13:39:21,YG711,OWENS-ILLINOIS - SP
24282,NF:1584414/Série:,12017969,1003ML CRS CHANCELLER V2 NF3B 00 0800,5114918200,5121007500,181269,29/07/2024 00:00:00,01/08/2024 13:39:39,YG711,OWENS-ILLINOIS - SP
24282,NF:1584414/Série:,12017969,1003ML CRS CHANCELLER V2 NF3B 00 0800,5114918200,5121007486,181270,29/07/2024 00:00:00,01/08/2024 13:39:52,YG711,OWENS-ILLINOIS - SP
24282,NF:1584414/Série:,12017969,1003ML CRS CHANCELLER V2 NF3B 00 0800,5114918200,5121007489,181271,29/07/2024 00:00:00,01/08/2024 13:40:04,YG711,OWENS-ILLINOIS - SP
24282,NF:1584414/Série:,12017969,1003ML CRS CHANCELLER V2 NF3B 00 0800,5114918200,5121007501,181272,29/07/2024 00:00:00,01/08/2024 13:40:17,YG711,OWENS-ILLINOIS - SP
24282,NF:1584414/Série:,12017969,1003ML CRS CHANCELLER V2 NF3B 00 0800,5114918200,5121007509,181273,29/07/2024 00:00:00,01/08/2024 13:40:30,YG711,OWENS-ILLINOIS - SP
24282,NF:1584414/Série:,12017969,1003ML CRS CHANCELLER V2 NF3B 00 0800,5114918200,5121007506,181274,29/07/2024 00:00:00,01/08/2024 13:40:42,YG711,OWENS-ILLINOIS - SP
24282,NF:1584414/Série:,12017969,1003ML CRS CHANCELLER V2 NF3B 00 0800,5114918200,5121007505,181275,29/07/2024 00:00:00,01/08/2024 13:40:54,YG711,OWENS-ILLINOIS - SP
24282,NF:1584414/Série:,12017969,1003ML CRS CHANCELLER V2 NF3B 00 0800,5114918200,5121007504,181276,29/07/2024 00:00:00,01/08/2024 13:41:06,YG711,OWENS-ILLINOIS - SP
24282,NF:1584414/Série:,12017969,1003ML CRS CHANCELLER V2 NF3B 00 0800,5114918200,5121007503,181277,29/07/2024 00:00:00,01/08/2024 13:41:19,YG711,OWENS-ILLINOIS - SP
24281,NF:1584424/Série:,12017969,1003ML CRS CHANCELLER V2 NF3B 00 0800,5114918200,5121000454,181278,29/07/2024 00:00:00,01/08/2024 13:49:57,YG711,OWENS-ILLINOIS - SP
24281,NF:1584424/Série:,12017969,1003ML CRS CHANCELLER V2 NF3B 00 0800,5114918200,5121000457,181279,29/07/2024 00:00:00,01/08/2024 13:50:20,YG711,OWENS-ILLINOIS - SP
24281,NF:1584424/Série:,12017969,1003ML CRS CHANCELLER V2 NF3B 00 0800,5114918200,5121000456,181280,29/07/2024 00:00:00,01/08/2024 13:50:33,YG711,OWENS-ILLINOIS - SP
24281,NF:1584424/Série:,12017969,1003ML CRS CHANCELLER V2 NF3B 00 0800,5114918200,5121000455,181281,29/07/2024 00:00:00,01/08/2024 13:50:47,YG711,OWENS-ILLINOIS - SP
24281,NF:1584424/Série:,12017969,1003ML CRS CHANCELLER V2 NF3B 00 0800,5114918200,5121000446,181282,29/07/2024 00:00:00,01/08/2024 13:51:04,YG711,OWENS-ILLINOIS - SP
24281,NF:1584424/Série:,12017969,1003ML CRS CHANCELLER V2 NF3B 00 0800,5114918200,5121000447,181283,29/07/2024 00:00:00,01/08/2024 13:51:18,YG711,OWENS-ILLINOIS - SP
24281,NF:1584424/Série:,12017969,1003ML CRS CHANCELLER V2 NF3B 00 0800,5114918200,5121000461,181284,29/07/2024 00:00:00,01/08/2024 13:51:31,YG711,OWENS-ILLINOIS - SP
24281,NF:1584424/Série:,12017969,1003ML CRS CHANCELLER V2 NF3B 00 0800,5114918200,5121000444,181285,29/07/2024 00:00:00,01/08/2024 13:51:46,YG711,OWENS-ILLINOIS - SP
24281,NF:1584424/Série:,12017969,1003ML CRS CHANCELLER V2 NF3B 00 0800,5114918200,5121000445,181286,29/07/2024 00:00:00,01/08/2024 13:52:05,YG711,OWENS-ILLINOIS - SP
24281,NF:1584424/Série:,12017969,1003ML CRS CHANCELLER V2 NF3B 00 0800,5114918200,5121000460,181287,29/07/2024 00:00:00,01/08/2024 13:52:19,YG711,OWENS-ILLINOIS - SP
24281,NF:1584424/Série:,12017969,1003ML CRS CHANCELLER V2 NF3B 00 0800,5114918200,5121000458,181288,29/07/2024 00:00:00,01/08/2024 13:52:31,YG711,OWENS-ILLINOIS - SP
24281,NF:1584424/Série:,12017969,1003ML CRS CHANCELLER V2 NF3B 00 0800,5114918200,5121000465,181289,29/07/2024 00:00:00,01/08/2024 13:52:45,YG711,OWENS-ILLINOIS - SP
24281,NF:1584424/Série:,12017969,1003ML CRS CHANCELLER V2 NF3B 00 0800,5114918200,5121000462,181290,29/07/2024 00:00:00,01/08/2024 13:53:05,YG711,OWENS-ILLINOIS - SP
24281,NF:1584424/Série:,12017969,1003ML CRS CHANCELLER V2 NF3B 00 0800,5114918200,5121000463,181291,29/07/2024 00:00:00,01/08/2024 13:53:18,YG711,OWENS-ILLINOIS - SP
24281,NF:1584424/Série:,12017969,1003ML CRS CHANCELLER V2 NF3B 00 0800,5114918200,5121000459,181292,29/07/2024 00:00:00,01/08/2024 13:53:30,YG711,OWENS-ILLINOIS - SP
24281,NF:1584424/Série:,12017969,1003ML CRS CHANCELLER V2 NF3B 00 0800,5114918200,5121000464,181293,29/07/2024 00:00:00,01/08/2024 13:53:44,YG711,OWENS-ILLINOIS - SP
24281,NF:1584424/Série:,12017969,1003ML CRS CHANCELLER V2 NF3B 00 0800,5114918200,5121000448,181294,29/07/2024 00:00:00,01/08/2024 13:54:01,YG711,OWENS-ILLINOIS - SP
24281,NF:1584424/Série:,12017969,1003ML CRS CHANCELLER V2 NF3B 00 0800,5114918200,5121000451,181295,29/07/2024 00:00:00,01/08/2024 13:54:14,YG711,OWENS-ILLINOIS - SP
24281,NF:1584424/Série:,12017969,1003ML CRS CHANCELLER V2 NF3B 00 0800,5114918200,5121000443,181296,29/07/2024 00:00:00,01/08/2024 13:54:26,YG711,OWENS-ILLINOIS - SP
24281,NF:1584424/Série:,12017969,1003ML CRS CHANCELLER V2 NF3B 00 0800,5114918200,5121000442,181297,29/07/2024 00:00:00,01/08/2024 13:54:39,YG711,OWENS-ILLINOIS - SP
24281,NF:1584424/Série:,12017969,1003ML CRS CHANCELLER V2 NF3B 00 0800,5114918200,5121000438,181298,29/07/2024 00:00:00,01/08/2024 13:54:57,YG711,OWENS-ILLINOIS - SP
24281,NF:1584424/Série:,12017969,1003ML CRS CHANCELLER V2 NF3B 00 0800,5114918200,5121000434,181299,29/07/2024 00:00:00,01/08/2024 13:55:10,YG711,OWENS-ILLINOIS - SP
24281,NF:1584424/Série:,12017969,1003ML CRS CHANCELLER V2 NF3B 00 0800,5114918200,5121000433,181300,29/07/2024 00:00:00,01/08/2024 13:55:25,YG711,OWENS-ILLINOIS - SP
24281,NF:1584424/Série:,12017969,1003ML CRS CHANCELLER V2 NF3B 00 0800,5114918200,5121000432,181301,29/07/2024 00:00:00,01/08/2024 13:55:39,YG711,OWENS-ILLINOIS - SP
24281,NF:1584424/Série:,12017969,1003ML CRS CHANCELLER V2 NF3B 00 0800,5114918200,5121000449,181302,29/07/2024 00:00:00,01/08/2024 13:55:56,YG711,OWENS-ILLINOIS - SP
24281,NF:1584424/Série:,12017969,1003ML CRS CHANCELLER V2 NF3B 00 0800,5114918200,5121000430,181303,29/07/2024 00:00:00,01/08/2024 13:56:07,YG711,OWENS-ILLINOIS - SP
24281,NF:1584424/Série:,12017969,1003ML CRS CHANCELLER V2 NF3B 00 0800,5114918200,5121000431,181304,29/07/2024 00:00:00,01/08/2024 13:56:21,YG711,OWENS-ILLINOIS - SP
24281,NF:1584424/Série:,12017969,1003ML CRS CHANCELLER V2 NF3B 00 0800,5114918200,5121000435,181305,29/07/2024 00:00:00,01/08/2024 13:56:35,YG711,OWENS-ILLINOIS - SP
24295,NF:1584439/Série:,12017969,1003ML CRS CHANCELLER V2 NF3B 00 0800,5114915790,5120713304,181615,18/07/2024 00:00:00,01/08/2024 20:55:02,YG711,OWENS-ILLINOIS - SP
24295,NF:1584439/Série:,12017969,1003ML CRS CHANCELLER V2 NF3B 00 0800,5114915790,5120713306,181616,18/06/2024 00:00:00,01/08/2024 20:55:27,YG711,OWENS-ILLINOIS - SP
24295,NF:1584439/Série:,12017969,1003ML CRS CHANCELLER V2 NF3B 00 0800,5114915790,5120713307,181617,18/07/2024 00:00:00,01/08/2024 20:55:46,YG711,OWENS-ILLINOIS - SP
24295,NF:1584439/Série:,12017969,1003ML CRS CHANCELLER V2 NF3B 00 0800,5114915790,5120713305,181618,18/07/2024 00:00:00,01/08/2024 20:56:02,YG711,OWENS-ILLINOIS - SP
24295,NF:1584439/Série:,12017969,1003ML CRS CHANCELLER V2 NF3B 00 0800,5114915790,5120713303,181619,18/07/2024 00:00:00,01/08/2024 20:56:20,YG711,OWENS-ILLINOIS - SP
24295,NF:1584439/Série:,12017969,1003ML CRS CHANCELLER V2 NF3B 00 0800,5114915790,5120713302,181620,18/07/2024 00:00:00,01/08/2024 20:56:39,YG711,OWENS-ILLINOIS - SP
24295,NF:1584439/Série:,12017969,1003ML CRS CHANCELLER V2 NF3B 00 0800,5114915790,5120713291,181621,18/07/2024 00:00:00,01/08/2024 20:56:54,YG711,OWENS-ILLINOIS - SP
24295,NF:1584439/Série:,12017969,1003ML CRS CHANCELLER V2 NF3B 00 0800,5114915790,5120713290,181623,18/07/2024 00:00:00,01/08/2024 20:57:11,YG711,OWENS-ILLINOIS - SP
24295,NF:1584439/Série:,12017969,1003ML CRS CHANCELLER V2 NF3B 00 0800,5114915790,5120713294,181624,18/07/2024 00:00:00,01/08/2024 20:58:02,YG711,OWENS-ILLINOIS - SP
24295,NF:1584439/Série:,12017969,1003ML CRS CHANCELLER V2 NF3B 00 0800,5114915790,5120713296,181626,18/07/2024 00:00:00,01/08/2024 20:58:19,YG711,OWENS-ILLINOIS - SP
24295,NF:1584439/Série:,12017969,1003ML CRS CHANCELLER V2 NF3B 00 0800,5114915790,5120713293,181627,18/07/2024 00:00:00,01/08/2024 20:58:35,YG711,OWENS-ILLINOIS - SP
24295,NF:1584439/Série:,12017969,1003ML CRS CHANCELLER V2 NF3B 00 0800,5114915790,5120713292,181628,18/07/2024 00:00:00,01/08/2024 20:59:03,YG711,OWENS-ILLINOIS - SP
24295,NF:1584439/Série:,12017969,1003ML CRS CHANCELLER V2 NF3B 00 0800,5114915790,5120713301,181629,18/07/2024 00:00:00,01/08/2024 20:59:42,YG711,OWENS-ILLINOIS - SP
24295,NF:1584439/Série:,12017969,1003ML CRS CHANCELLER V2 NF3B 00 0800,5114915790,5120713298,181630,18/07/2024 00:00:00,01/08/2024 21:00:01,YG711,OWENS-ILLINOIS - SP
24295,NF:1584439/Série:,12017969,1003ML CRS CHANCELLER V2 NF3B 00 0800,5114915790,5120713299,181632,18/07/2024 00:00:00,01/08/2024 21:00:18,YG711,OWENS-ILLINOIS - SP
24295,NF:1584439/Série:,12017969,1003ML CRS CHANCELLER V2 NF3B 00 0800,5114915790,5120713283,181634,18/07/2024 00:00:00,01/08/2024 21:00:48,YG711,OWENS-ILLINOIS - SP
24295,NF:1584439/Série:,12017969,1003ML CRS CHANCELLER V2 NF3B 00 0800,5114915790,5120713288,181636,18/07/2024 00:00:00,01/08/2024 21:01:06,YG711,OWENS-ILLINOIS - SP
24295,NF:1584439/Série:,12017969,1003ML CRS CHANCELLER V2 NF3B 00 0800,5114915790,5120713289,181638,18/07/2024 00:00:00,01/08/2024 21:01:20,YG711,OWENS-ILLINOIS - SP
24295,NF:1584439/Série:,12017969,1003ML CRS CHANCELLER V2 NF3B 00 0800,5114915790,5120713295,181639,18/07/2024 00:00:00,01/08/2024 21:01:35,YG711,OWENS-ILLINOIS - SP
24295,NF:1584439/Série:,12017969,1003ML CRS CHANCELLER V2 NF3B 00 0800,5114915790,5120713297,181640,18/07/2024 00:00:00,01/08/2024 21:01:54,YG711,OWENS-ILLINOIS - SP
24295,NF:1584439/Série:,12017969,1003ML CRS CHANCELLER V2 NF3B 00 0800,5114915790,5120713280,181641,18/07/2024 00:00:00,01/08/2024 21:02:24,YG711,OWENS-ILLINOIS - SP
24295,NF:1584439/Série:,12017969,1003ML CRS CHANCELLER V2 NF3B 00 0800,5114915790,5120713284,181642,18/07/2024 00:00:00,01/08/2024 21:02:41,YG711,OWENS-ILLINOIS - SP
24295,NF:1584439/Série:,12017969,1003ML CRS CHANCELLER V2 NF3B 00 0800,5114915790,5120713287,181643,18/07/2024 00:00:00,01/08/2024 21:02:54,YG711,OWENS-ILLINOIS - SP
24295,NF:1584439/Série:,12017969,1003ML CRS CHANCELLER V2 NF3B 00 0800,5114915790,5120713282,181644,18/07/2024 00:00:00,01/08/2024 21:03:10,YG711,OWENS-ILLINOIS - SP
24295,NF:1584439/Série:,12017969,1003ML CRS CHANCELLER V2 NF3B 00 0800,5114915790,5120713300,181645,18/07/2024 00:00:00,01/08/2024 21:03:23,YG711,OWENS-ILLINOIS - SP
24295,NF:1584439/Série:,12017969,1003ML CRS CHANCELLER V2 NF3B 00 0800,5114915790,5120713286,181646,18/07/2024 00:00:00,01/08/2024 21:03:36,YG711,OWENS-ILLINOIS - SP
24295,NF:1584439/Série:,12017969,1003ML CRS CHANCELLER V2 NF3B 00 0800,5114916050,5120729734,181647,19/07/2024 00:00:00,01/08/2024 21:04:12,YG711,OWENS-ILLINOIS - SP
24295,NF:1584439/Série:,12017969,1003ML CRS CHANCELLER V2 NF3B 00 0800,5114916050,5120729733,181648,19/07/2024 00:00:00,01/08/2024 21:04:37,YG711,OWENS-ILLINOIS - SP
24287,NF:1584427/Série:,12017969,1003ML CRS CHANCELLER V2 NF3B 00 0800,5114918010,5120995784,181852,28/07/2024 00:00:00,02/08/2024 07:51:47,YG711,OWENS-ILLINOIS - SP
24287,NF:1584427/Série:,12017969,1003ML CRS CHANCELLER V2 NF3B 00 0800,5114918010,5120995786,181853,28/07/2024 00:00:00,02/08/2024 07:52:03,YG711,OWENS-ILLINOIS - SP
24287,NF:1584427/Série:,12017969,1003ML CRS CHANCELLER V2 NF3B 00 0800,5114918010,5120995799,181854,28/07/2024 00:00:00,02/08/2024 07:52:20,YG711,OWENS-ILLINOIS - SP
24287,NF:1584427/Série:,12017969,1003ML CRS CHANCELLER V2 NF3B 00 0800,5114918200,5121000423,181855,29/07/2024 00:00:00,02/08/2024 07:52:52,YG711,OWENS-ILLINOIS - SP
24287,NF:1584427/Série:,12017969,1003ML CRS CHANCELLER V2 NF3B 00 0800,5114918200,5121000420,181856,29/07/2024 00:00:00,02/08/2024 07:53:11,YG711,OWENS-ILLINOIS - SP
